,cuid,convert_30,revenue_30,roll_up,currentstatus,companytypegroup,team,customersource,accrole,num_employees,num_purchases_year,cost_purchases_year,enrollmentmethod,numorderone,numorderthreeone,numorderseventhree,numorderthirtyseven,numordersixtythirty,numorderyearsixty,sumrevone,sumrevthreeone,sumrevseventhree,sumrevthirtyseven,sumrevsixtythirty,sumrevyearsixty,numbamorder,numselforder,totalrev,aov,dayssincelastord,cuidshare,numstores,pospercentage,numinf,numinfconnect,numinfphone,numinfquote,percentlarge,percdirtythirty,percdirtyninetythirty,percdirtyyearninety,numbilling,numreturn,numwims,numproblem,numother,percentresolved,minnps,avgnps,maxnps,nps_count,numquote,numorderfromquote,quoteconrate,avgquoteprice,avgconquoteprice,numvisitone,numvisitthreeone,numvisitseventhree,numvisitthirtyseven,numvisitsixtythirty,numvisityearsixty,numvisittotal,numloggedinone,numloggedinthreeone,numloggedinseventhree,numloggedinthirtyseven,numloggedinsixtythirty,numloggedinyearsixty,numsecondsonsiteone,numsecondsonsitethreeone,numsecondsonsiteseventhree,numsecondsonsitethirtyseven,numsecondsonsitesixtythirty,numsecondsonsiteyearsixty,numtotalpageviewsone,numtotalpageviewsthreeone,numtotalpageviewsseventhree,numtotalpageviewsthirtyseven,numtotalpageviewssixtythirty,numtotalpageviewsyearsixty,numatcone,numatcthreeone,numatcseventhree,numatcthirtyseven,numatcsixtythirty,numatcyearsixty,numideaboardone,numideaboardthreeone,numideaboardseventhree,numideaboardthirtyseven,numideaboardsixtythirty,numideaboardyearsixty,dayssincelastvisit,sumatcprice,avgatcprice,numsearchtermsone,numsearchtermsthreeone,numsearchtermsseventhree,numsearchtermsthirtyseven,numsearchtermssixtythirty,numsearchtermsyearsixty,numskusviewedone,numskusviewedthreeone,numskusviewedseventhree,numskusviewedthirtyseven,numskusviewedsixtythirty,numskusviewedyearsixty,avgpriceone,avgpricethreeone,avgpriceseventhree,avgpricethirtyseven,avgpricesixtythirty,avgpriceyearsixty,avgprice,numtasksfirstintroone,numtasksfirstintrothreeone,numtasksfirstintroseventhree,numtasksfirstintrothirtyseven,numtasksfirstintrosixtythirty,numtasksfirstintroyearsixty,numtaskscadenceone,numtaskscadencethreeone,numtaskscadenceseventhree,numtaskscadencethirtyseven,numtaskscadencesixtythirty,numtaskscadenceyearsixty,numtasksreassignone,numtasksreassignthreeone,numtasksreassignseventhree,numtasksreassignthirtyseven,numtasksreassignsixtythirty,numtasksreassignyearsixty,numtaskscustactone,numtaskscustactthreeone,numtaskscustactseventhree,numtaskscustactthirtyseven,numtaskscustactsixtythirty,numtaskscustactyearsixty,numtasksotherone,numtasksotherthreeone,numtasksotherseventhree,numtasksotherthirtyseven,numtasksothersixtythirty,numtasksotheryearsixty,numcallsone,numcallsthreeone,numcallsseventhree,numcallsthirtyseven,numcallssixtythirty,numcallsyearsixty,numemailsone,numemailsthreeone,numemailsseventhree,numemailsthirtyseven,numemailssixtythirty,numemailsyearsixty,totalcalldurationone,totalcalldurationthreeone,totalcalldurationseventhree,totalcalldurationthirtyseven,totalcalldurationsixtythirty,totalcalldurationyearsixty,decmakerflagone,decmakerflagsevenone,decmakerflagfourteenseven,decmakerflagthirtyfourteen,percsecondsinbound,percemailopenedone,percemailopenedthreeone,percemailopenedseventhree,percemailopenedthirtyseven,percemailopenedsixtythirty,percemailopenedyearsixty,percemailclickedone,percemailclickedthreeone,percemailclickedseventhree,percemailclickedthirtyseven,percemailclickedsixtythirty,percemailclickedyearsixty,currentapplicability,numemaillist,dayssinceenrollment
3352,65554,0,0,Onboarding,Active,Business,US,Internal Application,None,11to50,25plus,100plus,directEIN,0,1,0,0,0,0,0,4354.89,0,0,0,0,0,1,4354.89,4354.89,3,1,1,0,0,0,0,0,1,1,0,0,0,0,12,5,8,0.08,,,,,,,,,,3,1,1,8,4,81,98,1,1,0,3,1,17,10900,12334,737,10483,14558,88961,10,50,9,83,51,688,0,1,1,2,0,4,0,0,0,0,0,2,1,1984.6,330.7666667,0,0,0,1,1,14,2,12,2,23,14,219,376.625,413.2775,1030.405,683.4126087,472.42,1008.242192,922.4661765,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,1,0.777777778,0.285714286,0.289473684,0.205128205,0.305232558,0.25,0.444444444,0.142857143,0.157894737,0.051282051,0.13372093,10,1,3
3354,65600,0,0,Onboarding,Enrolled,Business,US,External Application,Primary,None,None,None,phone,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,1,1,1,314.15,314.15,0,0,0,5,0,63,68,0,0,0,4,0,44,0,0,0,5154,0,137298,0,0,0,120,0,1111,0,0,0,2,0,8,0,0,0,1,0,2,8,1985.96,330.9933333,0,0,0,3,0,66,0,0,0,30,0,259,,,,345.4966667,,430.7367954,421.8883391,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,581,0,0,0,0,0,0,0.95869191,0,0,0,0,0.017241379,0.024193548,0,0,0,0,0,0.002688172,4,2,8
3355,65606,0,0,Onboarding,Enrolled,Business,US,Social - Paid,None,1,25plus,5to25,directEIN,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,7,8,0,0,0,1,0,0,0,0,0,1431,0,639,0,0,0,27,0,14,0,0,0,0,0,0,0,0,0,0,0,0,17,,,0,0,0,1,0,0,0,0,0,13,0,6,,,,646.6861538,,85.82833333,469.5731579,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0.012345679,0,0,0,0,0,0.00617284,,,17
3356,65614,0,0,Onboarding,Enrolled,Business,US,Social - Paid,None,1,25plus,5to25,directEIN,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,1,10,17,0,0,3,0,1,8,0,0,5265,681,0,7418,0,0,17,18,1,66,0,0,0,0,0,5,0,0,1,0,0,0,4,,,0,0,1,4,0,0,0,0,4,2,0,10,,,121.745,2570.42,,275.745,524.079375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,,0,0,0.166666667,0.071428571,0.096774194,0.050938338,0,0,0,0.035714286,0.032258065,0.00536193,3,1,67
3357,65629,1,33.98,Onboarding,Enrolled,Trade,US,Internal Customer Scrape,Primary,None,None,None,email,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,15,20,2,24,69,3,3,8,8,0,0,1504,1064,7988,16448,1833,12543,25,26,124,221,61,155,0,0,1,3,0,0,0,0,0,0,0,0,1,2379.18,297.3975,,,,,,,5,5,42,68,13,55,60.59,516.21,171.3133333,300.8733824,128.4346154,1136.301091,503.7487234,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,1,0,1,0,0,0,47,0,62,0,0,0,0,0,0,0,0.5,0.5,1,0.261904762,0,0.01010101,0.5,0.166666667,0.625,0.238095238,0,0.012121212,7,1,1
3359,65651,1,211.97,Onboarding,Active,Business,US,Internal Customer Scrape,Primary,None,None,None,liveTransfer,0,0,0,0,1,0,0,0,0,0,2550.0001,0,1,0,2550.0001,2550.0001,43,1,1,-0.004693787,16,0,16,0,0,0,0,0,,,,,,,10,10,10,2,1,1,1,2550,2550,2,7,3,34,35,177,258,2,2,0,27,27,111,1894,18040,12597,80032,82651,413166,35,157,8,642,344,3798,1,1,0,9,7,34,0,0,0,0,0,0,1,4645.4,211.1545455,0,2,2,6,3,41,10,35,0,129,84,896,383.589,374.6571429,,187.0029457,397.4833333,345.4995982,332.780338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,662,823,0,0,0,0,,1,1,1,0.833333333,0.96,1,0,0.333333333,0,0.166666667,0.08,0.078431373,,,75
3363,65695,0,0,Onboarding,Enrolled,Business,US,Search - Paid,Primary,None,None,None,phone,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,10,10,10,1,,,,,,0,0,1,4,0,1,6,0,0,0,1,0,0,0,0,32,2919,0,0,0,0,1,53,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,101.99,50.995,0,0,0,1,0,0,0,0,0,8,0,0,,,,16.70125,,,16.70125,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.230769231,0,0,,,11
3365,65768,0,0,Onboarding,Active,Business,US,Affiliates,Primary,None,None,None,phone,0,0,0,0,1,0,0,0,0,0,272.99,0,1,0,272.99,272.99,35,1,1,0,1,0,1,0,0,0,0,0,,,,,,,,,,,2,1,0.5,279.99,272.99,0,0,0,2,18,18,38,0,0,0,0,13,4,0,0,0,185,17027,11198,0,0,0,10,441,179,0,0,0,0,1,4,0,0,0,0,1,2,28,,,0,0,0,0,17,3,0,0,0,4,109,51,,,,135.0025,324.6204587,263.1701961,300.8860976,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,18,773,0,0,0,0,0,0,0,0,0,0.151515152,0.461538462,0.136038186,0,0,0,0.03030303,0.211538462,0.031026253,7,1,35
3367,65819,0,0,Onboarding,Enrolled,Business,US,Internal Customer Scrape,Purchaser,None,None,None,phone,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,5,2,2,11,0,0,0,1,0,0,0,0,4525,15699,969,353,0,0,3,90,53,14,0,0,0,1,0,0,0,0,0,0,0,0,7,32.99,32.99,0,0,0,1,0,1,0,0,2,10,8,2,,,32.99,280.401,508.2925,135,327.5604545,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0.333333333,0.25,0,0,0,0,0.166666667,0,0,0,7,1,8
3368,65850,0,0,Onboarding,Active,Business,US,Internal Application,None,2to5,3to5,1to5,directEIN,0,0,0,0,1,0,0,0,0,0,620.39,0,0,1,620.39,620.39,35,1,1,0,0,0,0,0,1,0,0,0,,,,,,,10,10,10,1,,,,,,0,0,2,7,17,14,40,0,0,0,4,12,2,0,0,610,389,23441,42123,0,0,6,18,144,139,0,0,0,0,2,2,0,0,0,0,0,0,4,,,0,0,1,2,5,15,0,0,0,3,18,35,,,,1078.836667,218.615,511.1302857,447.5203571,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,,0,0,1,0.8,1,1,0,0,1,0,0.75,0.2,,,36
3369,65862,0,0,Onboarding,Enrolled,Business,US,External Application,Primary,None,None,None,phone,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,16,6,157,179,0,0,0,15,6,139,0,0,0,14385,25528,369015,0,0,0,214,189,2883,0,0,0,1,1,18,0,0,0,3,3,37,8,1037.1,172.85,0,0,0,2,2,62,0,0,0,56,57,844,,,,297.1760714,303.23,841.9727488,778.0051933,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,371,0,0,0,0,0,0,0,1,0,0,0.192307692,0.5,0.103174603,0,0,0,0,0,0.007936508,1,1,28
3371,65899,0,0,Onboarding,Active,Business,US,Internal Application,None,1,6to10,1to5,other,0,0,0,1,0,0,0,0,0,271.18,0,0,0,1,271.18,271.18,10,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.5,,,,,,,,,,2,4,2,28,27,21,84,2,2,2,28,11,0,8042,3097,2624,35167,37770,11259,34,77,10,313,261,306,1,1,0,6,2,0,0,1,0,0,0,0,1,3084.23,205.6153333,2,4,1,17,17,16,8,21,3,82,70,81,222.64625,214.1009524,443.2633333,271.0132927,399.517,613.4766667,405.6149811,0,1,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,35,0,0,0,0,0,0,0,0.5,0,0.166666667,0.081632653,0.142857143,0,0.5,0,0,0.040816327,0.071428571,0,5,2,13
3374,65920,0,0,Onboarding,Enrolled,Business,US,Internal Customer Scrape,None,50plus,6to10,5to25,directEIN,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,40,61,0,0,0,0,11,3,0,0,0,0,5905,91617,0,0,0,0,47,348,0,0,0,0,0,9,0,0,0,0,1,1,38,,,0,0,0,0,1,4,0,0,0,0,7,85,,,,,530.4228571,474.4252941,478.6859783,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,54,0,0,0,0,0,,1,1,1,1,1,0.992412747,0,0,0,0,0.075949367,0.02124431,7,1,56
3375,65932,0,0,Onboarding,Active,Business,US,External Application,None,1,3to5,5to25,directEIN,0,0,0,1,0,0,0,0,0,183.98,0,0,0,1,183.98,183.98,18,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,11,3,3,17,0,0,0,5,2,0,0,0,0,8744,2812,419,0,0,0,92,55,22,0,0,0,1,1,0,0,0,0,1,1,0,18,119.99,119.99,0,0,0,1,1,1,0,0,0,20,14,3,,,,164.774,224,235.33,192.9045946,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0.171428571,0.133333333,0,0,0,0,0.171428571,0.066666667,0,3,1,18
3377,65966,0,0,Onboarding,Enrolled,Trade,US,Internal Application,None,2to5,6to10,25to100,directEIN,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,6,3,0,13,24,0,2,4,0,0,0,0,3003,11857,276,0,1831,0,22,127,13,0,48,0,0,1,0,0,0,0,0,0,0,0,0,2,229.3,229.3,0,1,11,0,0,2,0,3,17,3,0,11,,365.2,357.8335294,92.59666667,,386.0536364,344.2102941,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,768,0,1238,0,0,0,0,0,0,0,0.485044865,1,1,0.833333333,0.923076923,0.633333333,0.721590909,0,0,0.166666667,0.038461538,0,0.005681818,10,1,4
3378,65984,0,0,Onboarding,Enrolled,Business,US,Internal Application,Purchaser,None,None,None,phone,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,3,8,2,14,0,0,0,2,5,0,0,0,109,2372,2033,982,0,0,3,10,27,22,0,0,0,0,0,0,0,0,0,0,0,0,7,,,0,0,0,0,0,1,0,0,0,2,9,10,,,,314.495,622.3244444,608.441,586.3961905,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,360,0,0,0,0,0,,0,0,0,0.035714286,0.032258065,0.047619048,0,0,0.166666667,0.107142857,0.096774194,0,3,1,36
3379,66008,0,0,Onboarding,Enrolled,Business,US,Internal Customer Scrape,Primary,None,None,None,phone,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,10,1,21,33,0,1,0,9,1,17,0,5,0,22270,82,30579,0,2,0,135,4,272,0,0,0,2,0,0,0,0,0,2,0,4,3,570,142.5,0,0,0,1,0,11,0,0,0,12,1,56,,,,204.7491667,399.99,557.57125,493.9271014,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,1,1,1,0.951219512,0.897435897,0.939655172,0,0.25,0,0.073170732,0.051282051,0.043103448,,,27
3381,66065,0,0,Onboarding,Active,Business,US,Internal Customer Scrape,Primary,None,None,None,liveTransfer,0,0,0,1,2,0,0,0,0,56.99,763.94,0,1,2,820.93,273.6433333,30,1,1,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,2,1,3,2,7,15,0,0,1,1,2,0,0,3579,389,1261,7512,19286,0,26,6,20,60,147,0,0,0,1,2,0,0,0,0,0,0,0,2,88.99,88.99,0,0,0,0,2,6,0,5,0,1,9,27,,110.714,,88.99,297.01,247.1003704,237.7942857,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,1,1,1,0.638888889,0.76,0,1,0.666666667,0.142857143,0,0.04,0,7,1,59
3382,66082,0,0,Onboarding,Enrolled,Business,US,Internal Customer Scrape,Primary,None,None,None,phone,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,2,4,5,17,1,3,0,0,0,0,199,5539,0,16,2163,1122,13,79,0,4,70,23,0,1,0,0,1,0,0,0,0,0,0,0,1,509.99,509.99,0,1,0,0,0,0,2,20,0,0,10,4,400.49,349.299,,,176.955,133.2425,280.2633333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0.666666667,0.666666667,0,0.735849057,0.607692308,0.563218391,0.666666667,0.5,0,0.037735849,0.038461538,0.022988506,,,0
3384,66206,0,0,Onboarding,Enrolled,Business,US,Internal Application,Primary,11to50,3to5,None,directEIN,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,1000,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,,0,0,0,1,0,0,0,0,0,2,0,0,,,,74.99,,,74.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,12
3389,66286,0,0,Onboarding,Enrolled,Trade,US,Internal Application,None,6to10,None,None,other,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6,1,1,8,0,0,0,4,0,0,0,0,0,2279,51,563,0,0,0,105,1,8,0,0,0,2,0,0,0,0,0,2,0,0,10,535,267.5,0,0,0,2,0,1,0,0,0,24,1,0,,,,227.6266667,260,,228.9216,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,719,0,0,0,0,0,0,0,0,0,0,0.045454545,0,0,0,0,0,0.090909091,0,0,5,2,18
3392,66323,1,212.98,Onboarding,Active,Business,US,Internal Application,None,2to5,11to25,100plus,directEIN,0,0,0,2,0,0,0,0,0,408.98,0,0,0,2,408.98,204.49,12,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,1,1,12,6,70,90,0,1,0,5,0,14,0,10655,77,16313,7698,22930,0,14,5,147,44,571,0,1,0,2,0,11,0,0,0,0,0,0,2,819.04,273.0133333,0,0,0,0,0,2,0,5,2,50,14,175,,204.21,48.65,291.9018,235.4785714,483.3029143,421.0900407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0,,0,0.125,0,0.043956044,0,0.079625293,0,0.125,0,0.032967033,0,0.026932084,10.5,2,90
3393,66366,0,0,Onboarding,Enrolled,Business,US,Internal Customer Scrape,Primary,None,None,None,phone,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,4,9,14,0,0,0,1,4,6,0,0,0,2416,17094,10070,0,0,0,21,118,153,0,0,0,0,2,1,0,0,0,0,0,0,8,,,0,0,0,0,5,5,0,0,0,0,19,17,,,,,86.47,171.2729412,126.5158333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,22,109,0,0,0,0,0,0,0,0,0,0,0.204545455,0.067073171,0,0,0,0,0.045454545,0.012195122,3,1,32
3394,66417,1,41.98,Onboarding,Enrolled,Business,US,Search - Paid,None,2to5,1to2,1to5,directEIN,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,2,5,9,21,1,1,0,0,0,0,15,887,0,0,1712,7649,1,16,0,2,16,52,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,1,1,5,0,1,4,8,294.99,462.4,,40,924.9975,1365.69,909.0789474,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.003773585,0,0,0,0,0,0,3.333333333,3,2
3395,66418,0,0,Onboarding,Enrolled,Business,US,Internal Customer Scrape,Primary,None,None,None,phone,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,5,11,17,0,0,0,1,2,1,0,0,0,257,1455,4290,0,0,0,2,30,84,0,0,0,0,0,1,0,0,0,0,0,0,30,,,0,0,0,0,0,2,0,0,0,1,5,27,,,,109,319.406,112.1414815,143.45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,,0,0,0.166666667,0.057142857,0.409090909,0.104803493,0,0,0,0,0.045454545,0.008733624,7,1,62
3399,66537,1,436.82,Onboarding,Active,Trade,US,Internal Application,None,2to5,25plus,25to100,directEIN,0,0,0,1,0,0,0,0,0,405.29,0,0,0,1,405.29,405.29,20,1,1,0,2,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,7,16,3,39,65,0,0,5,9,3,30,0,0,1127,19515,2891,28292,0,0,58,246,71,352,0,0,0,1,0,1,0,0,1,5,1,11,4,392.99,196.495,0,0,2,8,0,11,0,0,10,55,22,95,,,125.013,570.1130909,393.6690909,781.4186316,634.6254945,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0.272727273,0.24137931,0.11627907,0.045673077,0,0,0,0.017241379,0.069767442,0.009615385,4,2,21
3401,66547,0,0,Onboarding,Active,Business,US,Internal Application,None,None,None,None,directOther,0,0,0,0,0,1,0,0,0,0,0,162.43,0,1,162.43,162.43,71,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,1,3,4,8,48,64,0,0,0,0,0,14,0,64,8460,145,1186,36625,0,4,40,10,47,401,0,0,0,0,0,6,0,0,0,0,0,0,3,,,0,0,0,0,3,4,0,1,13,2,6,60,,1185.98,1079.87,474.495,249.3316667,560.3675,625.5039024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,75,0,0,0,0,,0,0.333333333,0.428571429,0.181818182,0.227272727,0.186602871,0,0,0.428571429,0.060606061,0.068181818,0.129186603,10,1,163
3404,66669,1,284.7,Onboarding,Active,Business,US,Affiliates,Primary,None,None,None,phone,0,0,0,1,0,0,0,0,0,340.78,0,0,0,1,340.78,340.78,10,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,0,0,543.54,,1,5,6,84,6,17,119,1,0,0,40,0,1,21,434,5065,74346,3396,4444,3,18,24,985,72,109,0,0,0,9,0,2,0,0,0,13,0,0,1,3418.16,310.7418182,0,0,1,13,0,1,1,8,10,226,9,17,100,1041.36875,217.278,460.6551327,7412.384444,711.1976471,714.0723616,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0.631578947,0.24,0.527131783,0.04,0.050259965,0,0.210526316,0,0.139534884,0.026666667,0.013864818,8.333333333,3,24
3405,66674,1,331.17,Onboarding,Active,Business,US,Other,Primary,None,None,None,liveTransfer,0,0,0,3,0,0,0,0,0,1501.54,0,0,2,1,1501.54,500.5133333,20,1,1,0,4,0,4,0,0,0.333333333,0,0,5,0,0,0,1,1,,,,,,,,,,0,0,0,9,9,10,28,0,0,0,8,6,7,0,0,0,15028,19409,7376,0,0,0,158,223,185,0,0,0,2,2,2,0,0,0,0,3,2,8,1531.4,191.425,0,0,0,4,17,22,0,0,0,11,60,35,,,,152.9763636,236.0596667,265.5002857,237.1587736,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.25862069,0.085714286,0.153846154,0,0,0,0.017241379,0,0,5,1,29
3406,66679,0,0,Onboarding,Enrolled,Trade,US,Social - Paid,Purchaser,None,None,None,phone,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,4,13,18,0,0,0,0,1,0,0,82,0,0,5948,11030,0,1,0,0,61,33,0,0,0,0,0,0,0,0,0,0,1,0,3,,,0,0,0,0,1,0,0,0,0,0,14,12,,,,,190.705,375.0625,275.7930769,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103448276,0.099315068,0,0,0,0,0.103448276,0.020547945,7,1,1
